Gene	Length	logFC.treatmentWT	logFC.treatmentRT	logFC.treatmentDT	logCPM	F	PValue	FDR
AT4G02715	2496	-0.182690976107179	-0.0825883176937843	-0.286751607143809	5.49810975657787	10.0844282538502	0.000306118965216745	0.000785508244025933
AT2G46240	3784	-0.30362607567948	-0.572593681605856	-0.432258956770022	3.38329842084828	10.0832495759282	0.000306326669769276	0.000785916785966545
AT1G51630	1828	0.0222197276952066	0.0899380962980465	-0.324547026354507	5.35147464958937	10.0783785998647	0.000307186669455365	0.000787998472912805
AT2G20815	2417	-0.355224858910328	-0.230374603362571	-0.813919942921783	2.61878804992714	10.0757164694348	0.000307657805990773	0.000789082143011943
AT4G18880	2347	0.554345623600445	1.1331833006268	1.5702522396378	5.25910583529361	10.6457425450601	0.000308040720590921	0.000789939233958394
AT1G74180	3546	-0.439459266065161	-0.634311399527985	-0.636334145410819	2.55678578455199	10.0723290247958	0.000308258455684508	0.000790372534611426
AT3G26680	2416	-1.02944808142167	-0.703256992288368	-0.687759931067708	1.70682027269872	10.0648274534518	0.00030959320221222	0.000793669254706334
AT1G52905	715	0.579213174298682	0.312314235493691	0.0152711561007982	4.13211993499424	10.0624049369945	0.000310025594337497	0.000794652033437895
AT5G37830	4440	-0.0759318397209532	-0.0301841124292301	0.243242132689806	6.2178597516918	10.061956058437	0.000310105787037642	0.000794731892871451
AT2G14090	1830	-0.327769658245225	-0.678159344335506	-1.16607313771459	1.46764536867158	10.0602230359661	0.000310415607680711	0.000795400119159095
AT3G42630	1596	-0.221765588051589	-0.0930838711007883	-0.374127963272509	4.05354061190517	10.0564172593884	0.000311097179426193	0.000797020548049369
AT1G67480	2093	0.313783801862379	-0.00972482096616019	0.229986411419026	5.68896693186704	10.0545898656643	0.000311425029645961	0.000797734385249264
AT2G39980	2510	0.221348317457248	0.846714813097235	1.4230667058586	3.77135084633063	10.4753834006047	0.000311694347363083	0.000798298085921853
AT2G35343	225	-0.742167491930546	-0.575536641839157	-1.29239915262431	-0.140497839879853	10.0521152608479	0.000311869600803537	0.000798620733168419
AT5G15780	1636	-0.608748461659219	-0.526555456750961	-1.08665519876601	6.53253041034071	10.4585373675603	0.000312107312268537	0.000799103192722935
AT5G63030	730	0.116618010173846	0.0383312081427161	0.4723117033187	6.62618041803692	10.048065346704	0.000312598687872575	0.000800209602646895
AT5G39990	1980	0.330360077760615	0.245122104740252	0.462779751430728	4.00090304590399	10.0478461979022	0.000312638193617581	0.000800209602646895
AT5G28850	2481	0.18858055613687	0.206883244236322	0.285503196030034	4.5457225506683	10.0468865183374	0.000312811258801081	0.000800526144226925
AT5G59950	1663	-0.23013185509152	-0.320272173077677	0.0551677217705653	6.97067944264559	10.0453502608035	0.000313088521309681	0.000801062175823704
AT4G17180	1781	0.211217452287109	-0.0121474880019862	-0.644150826546827	1.83260487519217	10.0449751249545	0.000313156266561081	0.000801062175823704
AT5G24990	1636	-0.629887377988549	-0.728125457207528	-0.993521613726476	1.26096847395708	10.0449046367857	0.000313168997718208	0.000801062175823704
AT3G26570	2461	0.101438288052825	-0.098261895476938	-0.203319216941711	7.91592074087089	10.0442066783508	0.0003132950895719	0.00080124150068258
AT3G46370	2817	0.524200989744003	0.604796451729621	0.71525491587487	3.8890217294814	10.0439693402075	0.000313337979350046	0.00080124150068258
AT5G20600	1856	-0.0535440591782243	-0.282497598259388	-0.344772199489095	4.9059905729301	10.0395916546222	0.000314130237163655	0.000803140677348377
AT1G53440	3198	-0.0566359001324885	0.272175222630869	0.323940631866755	5.19881128558864	10.0389633044209	0.000314244134369703	0.000803305155477882
AT3G07400	3453	0.0632120494731288	0.309649192373954	0.108150175447693	5.08381522888109	10.0386198929651	0.000314306401656696	0.000803337620509395
AT3G17850	4620	-0.0209937827659976	0.219158947286887	0.136029825931675	6.66155185154843	10.0378501216184	0.000314446025712665	0.000803562070267661
AT5G43330	1462	-0.0890793110394241	-0.248379946870879	-0.357055475483906	4.0315207115022	10.0373163870382	0.000314542876556748	0.000803562070267661
AT5G64360	2506	-0.375897435179371	-0.308298505265937	-0.346274173836959	4.07792865716038	10.0373159201101	0.000314542961299318	0.000803562070267661
AT4G29890	1397	-0.317981307583187	-0.354520752173251	-0.518977629315985	4.00267367652892	10.0344229071521	0.000315068495179277	0.000804777793754222
AT2G26680	1449	0.327036575792493	0.0997512074650818	-0.0473365784199738	4.30230250309353	10.027504377444	0.000316329208630165	0.000807755812279794
AT1G76320	3260	-0.252753307673108	-0.300191943950747	-0.108875371160342	4.35330761898538	10.0274778025625	0.000316334061858447	0.000807755812279794
AT4G20150	955	0.138001558578437	0.0800900893762127	0.276157265998649	5.45796465061815	10.0263608130394	0.000316538125728943	0.00080808004816043
AT3G15970	2244	-0.10718670875108	-0.341226771600315	-0.0917695708855936	4.88394694618122	10.0262369719427	0.00031656075928738	0.00080808004816043
AT4G15500	1717	0.426013184406136	-0.0715511861625684	-0.364414119059966	2.79124005793283	10.0252804505118	0.000316735635881456	0.000808399126099332
AT4G01593	1349	-0.201226090194253	-0.517636616146996	-0.662347558670975	2.69229935639243	10.0247502288718	0.000316832619721487	0.000808519330471759
AT3G56290	1061	0.469429173027505	-0.0236972486707339	0.277170424670908	6.08621550123485	10.0236551182002	0.000317033031854846	0.000808903392202692
AT1G58080	1734	0.222965996575954	0.1352869905921	-0.100631299800801	5.82340441517452	10.0232137911482	0.000317113836878421	0.000808982205932406
AT2G26900	1906	0.0764243656155013	0.221804541825951	-0.300290731089842	6.29551174961775	10.0190983175248	0.000317868452938175	0.00081077966899103
AT3G27300	2253	-0.169999566446266	-0.130937347684179	0.207860283205957	4.59898852081189	10.0136991736893	0.000318861439386383	0.000813153638257309
AT5G05200	1947	0.258506482665434	0.296168643087323	0.431678221917411	6.72208901052131	10.0134924856182	0.000318899520254424	0.000813153638257309
AT1G70900	1369	0.0868005896856922	0.0975612759769173	-0.237539272606163	5.51284822473442	10.0121543958579	0.00031914617517723	0.000813654563645961
AT5G64040	1018	0.280891927202606	0.192381885750054	-0.178322285054522	9.63939118424126	10.0106296810803	0.000319427487072967	0.000814243674581877
AT5G15280	4022	-0.0628733995129767	0.0309259448151697	-0.504537134584862	3.14244798005216	10.0082391633112	0.0003198690897285	0.000815155159248148
AT1G61040	2739	-0.246841121264137	-0.260584319796345	-0.135951747132378	5.43767267897542	10.008149560775	0.000319885655137794	0.000815155159248148
AT5G03970	1606	-0.127859078127158	-0.414031090442228	-0.11978308817239	3.26001062881223	10.0015535427545	0.000321107698650028	0.000818140618145104
AT4G33620	2526	-0.166435796761868	0.198698065796413	0.479583243736958	2.8760640986468	10.0011031255875	0.000321191334414456	0.000818225079669144
AT3G09920	3904	0.0641360034412724	0.101381549006638	0.354070500967148	5.82124177257126	9.99962260595557	0.000321466413669714	0.000818797134424807
AT4G39850	5352	-0.244510593843935	-0.243815785461271	-0.19896980716135	6.63696529513361	9.9967411493441	0.000322002528731281	0.000819919728701215
AT5G38060	694	-0.147053950376313	-0.244859090013267	-0.898927625528907	1.39382934667262	9.99670997531131	0.000322008334249598	0.000819919728701215
AT3G02110	1824	-0.564334212425113	-0.412015641632979	-1.20872005496004	4.26669600413317	10.3118182626218	0.000322436375459858	0.000820880668721005
AT4G34881	966	-0.473571805429606	-0.521893255299288	-0.169847211268647	5.01388296261536	9.991666208432	0.000322949148765613	0.000822056989798067
AT2G21960	1280	-0.126587954972452	-0.0715291978832479	-0.369317470867252	5.38999600185657	9.99061727936752	0.000323145185018697	0.000822426823743409
AT1G25570	2549	0.156374450108501	0.280190707727572	-0.0482120259670873	4.85434869863232	9.98773489757305	0.000323684552637173	0.000823670206404564
AT1G17620	1468	0.375226393464015	0.808934249382083	0.411379580062136	6.34164697008106	10.1655941140596	0.000323765581100152	0.000823747060108345
AT3G02750	2987	0.0139594534078612	-0.304136584087476	-0.413152853936914	6.5484279423137	9.98529091324495	0.000324142660335812	0.000824577004561688
AT5G08670	2077	-0.144267530291208	-0.135963195553855	0.1071190005068	8.62133390268411	9.98396425807388	0.000324391630995235	0.000825008813374086
AT3G52290	1907	-0.263175119328763	-0.323296469194409	-1.05883873541454	3.87497447809976	10.1347003009667	0.000324414214082375	0.000825008813374086
AT3G06920	3578	-0.335218932701623	-0.276881659115975	-0.627388843979534	3.05349206413775	9.98081832197655	0.000324982863239774	0.000826325268987609
AT5G65140	2128	-0.963021073260512	-1.09912956129949	-1.296266049053	1.7048039074732	9.97887116896666	0.000325349395427665	0.000827127474775871
AT4G09980	3430	0.100550562075482	-0.227684216264586	-0.0921218179446253	5.39544530688368	9.97809241746664	0.000325496114872867	0.0008273706922435
AT3G14310	2323	-0.0517033685593464	-0.253174955469105	-0.841844717008707	7.05301010305051	10.2175790694521	0.000325783943542631	0.000827972459306167
AT5G52310	2663	-0.645326292345682	-0.447672763385127	-1.48108479748481	9.33002373889738	10.4540672464375	0.00032625246164637	0.000829033183741412
ATCG00270	1062	-0.109403904714522	-0.0665721014569458	-0.47480481519971	12.3440220245615	9.97229573171801	0.000326590519092844	0.000829762116779702
AT4G22200	3284	-0.43386123069273	-0.300869683881443	-0.591009374338782	5.77370460921203	9.9768603827186	0.000326848584902351	0.000830210120957418
AT2G23120	793	0.507171666581699	1.27114121485069	0.886191349845445	7.829140874611	10.4357781156633	0.000326869302266261	0.000830210120957418
AT1G42960	845	0.186472755335451	0.209894875720552	0.0959015463852118	5.97664125786255	9.9699699333863	0.000327030762522109	0.000830490060826673
AT1G76380	2218	-0.440254405659895	-0.306185656658809	-0.36832067037809	3.6848892817129	9.96943076979059	0.000327132912325021	0.000830594126825505
AT5G47390	1679	0.442156085878379	0.698803844446383	0.653279823860522	5.77195430604102	10.0987694696181	0.000327174239874994	0.000830594126825505
AT4G37880	1721	0.0399333992288688	0.176824810371383	0.322545905200306	5.27287411423878	9.96777806158683	0.000327446252659138	0.000831154489717564
ATCG00900	468	-0.869070797942346	-1.02328061928265	-1.27843281214056	3.25733669250152	10.2104083634311	0.00032782154319453	0.000831970326356976
AT4G28750	798	0.286279030551109	0.164810854979617	-0.0709125486076844	9.66597993906986	9.96554402827308	0.000327870332229407	0.000831970326356976
AT4G22570	1146	0.589292492668147	0.647551290004273	0.652875904389107	5.32860728282809	10.0519674696924	0.000328948776451912	0.000834576208509101
AT5G39785	2394	0.0382487275914292	0.902017837974633	1.05402031429341	3.47043952640087	10.2082949434608	0.000330136945247905	0.000837365351993985
AT5G08530	2067	-0.0531885742881008	-0.000992391743264401	0.174727579865192	7.34844707768073	9.95358143185109	0.000330151453029035	0.000837365351993985
AT3G44220	1092	-1.08559422557138	-0.798377145463902	-1.38601841750531	0.35326797261038	9.95323983434345	0.000330216847230546	0.00083740016320849
AT1G24100	1673	-0.552780563447943	-0.55010011036817	-0.00161631437743789	6.39224784584788	10.1003848459625	0.000330561967366586	0.00083814421231387
AT1G31070	2098	-0.063655828969436	0.00741286228744029	-0.631436623668454	3.47334709197943	9.94988059173679	0.000330860687755807	0.000838770399883993
AT2G24040	1039	0.407811029260921	0.256856170475404	0.890429660489892	1.84328084134342	9.94394904142478	0.000332000915748805	0.000841529377782434
AT3G45680	2061	-1.00112650670823	-1.05312708780194	-1.92039811001326	1.59970459575273	10.0210304103393	0.000332055764305015	0.000841536790006471
AT3G04460	1880	-0.335956501428409	-0.367222099418028	0.00977987121129095	2.74759795875796	9.94241369839203	0.000332296759711571	0.000842015882527429
AT4G13400	1542	-0.501340096090798	-0.167498839987818	-0.645613034434271	2.07201231286925	9.9411504414405	0.000332540392988976	0.000842501508390235
AT3G16270	3240	0.11215746433119	-0.0793636049030287	0.135228830847944	5.95425621208999	9.94042148833189	0.000332681069131253	0.000842726178088498
AT5G64780	988	-0.113182949344607	-0.277150212291276	0.530360723100887	2.45141178547402	9.93997397198866	0.000332767464949968	0.000842813299647464
AT2G20690	1206	0.186183073564593	-0.0801240090917317	-0.100198373273975	5.09150622193892	9.93812062205357	0.000333125528421321	0.000843588349863179
AT5G37310	2326	-0.094978126105648	-0.282864999945038	-0.257822600189565	4.37218302193073	9.93777547522511	0.000333192256870215	0.000843625512747316
AT2G34430	1312	-0.288663114549764	-0.513522230564576	-0.771894846867719	13.2883179909483	9.95915842556447	0.00033333023726102	0.000843843042063316
AT5G53430	4565	-0.240482068469473	-0.399246700497266	-0.464101491631394	4.27991873975513	9.93424626407224	0.000333875415696048	0.000845091185723231
AT5G17670	1179	-0.0747240172836539	-0.358581280488888	-0.534712554192305	4.73402443250312	9.93392488164404	0.000333937703014467	0.000845116857082365
AT1G03080	6167	-0.294306347427807	-0.122056765190415	-0.225823544149618	6.91045294000852	9.9255959652468	0.000335556399510854	0.000848993851098547
AT4G33200	5063	0.0459263557669847	0.293503059434447	0.0790836657163493	4.98296424305016	9.92550349526442	0.000335574419086647	0.000848993851098547
ATCG00550	123	-0.0447648582867398	-0.155764775866817	-0.519520481214769	7.95494701954558	9.92280178696055	0.000336101369454172	0.000850122169607465
AT1G55310	2635	-0.287739626233963	-0.452872299938424	-0.147067332072079	5.8298716510746	9.92258369482842	0.000336143946551683	0.000850122169607465
AT1G16900	2097	0.0388541965639275	-0.0440937848052662	0.408927520822973	3.64340336489824	9.92241050519594	0.000336177761770485	0.000850122169607465
AT3G06655	300	-1.47533058595055	-2.18668253853136	-3.46621717859878	0.292193635321925	10.1123724262456	0.000336303331237356	0.000850307034222126
AT1G22910	2415	0.062255756899842	-0.0487666954317521	-0.424293988653222	4.30823324287178	9.91954876545779	0.000336737057332871	0.000851270860738394
AT2G44610	1251	0.159659467506867	0.22690066189313	0.264334057428991	6.06693738660995	9.91749087131143	0.000337139882445542	0.000852125269844219
AT2G19730	847	0.197916275664642	0.340278934688093	0.396767775998652	6.78222351498445	9.91728509766329	0.000337180190998394	0.000852125269844219
AT2G46310	1557	-0.615727069881874	-0.824077169831679	-0.826220702002318	3.01679515555376	9.91556060171095	0.000337518207110899	0.000852846520524843
AT3G05350	2339	-0.338301692398798	-0.212817826850455	-0.172402000126523	5.4571923297526	9.91089175227434	0.000338435213115884	0.000855030319402827
AT3G03970	2729	-0.208432365332323	0.378223192895488	0.315436029657863	1.85985097024489	9.90542287540984	0.000339512837082665	0.000857619163123246
AT1G30010	2729	-0.270867965616912	0.557681743126717	0.107314034566199	2.1153901463544	9.90262492103322	0.000340065622991745	0.000858881650588627
ATCG00560	117	-0.301879865044923	-0.328091196273522	-0.708174492110769	3.40782330334735	9.89932013372507	0.00034071981780342	0.000860399826603306
AT4G12310	2425	0.432277985494094	0.0802036101449091	0.022164731651755	5.50907815134982	9.89339912560366	0.000341895366158539	0.000863233868099618
AT2G19480	1809	0.0804129924422659	-0.113601178527807	-0.144052397510351	7.69277860593461	9.89294492151796	0.000341985727160395	0.000863327520263009
AT4G02620	645	0.253249064131163	0.211765663386573	0.27879037546353	4.99230845300182	9.89233377888865	0.000342107351518245	0.000863500053894441
ATCG00500	1467	-0.125151816873209	-0.145864890485454	-0.487622444165698	5.45094130239345	9.88920606927934	0.000342730546368066	0.000864938331514676
AT2G42290	2437	-0.463078786990095	-0.423192272654922	-0.712019892877775	1.93611554750983	9.88824381272754	0.000342922526571638	0.000865239982985168
AT2G47160	3051	0.127106417821008	-0.232678932610658	-0.194010764967119	4.61486030758187	9.888071842194	0.000342956848935442	0.000865239982985168
AT5G41690	2826	0.027618972533269	-0.0738983929052818	-0.650990408286136	2.4715190731594	9.88681813139718	0.000343207182232615	0.000865736778590504
AT1G15940	3641	-0.268319897352925	-0.136049874391735	-0.175352903524746	5.27017699743422	9.88646074594831	0.000343278579562335	0.000865782125578394
AT1G77800	5291	-0.161190947340774	-0.143932922271043	-0.252968660451038	6.95778314326931	9.88601302158091	0.000343368047558225	0.000865873027349643
AT2G25735	1262	0.953565150643212	1.60361855611388	2.05087692567361	2.63435667514248	10.2724523865114	0.000343605985203432	0.000866338239295585
AT5G16540	1816	-0.394009970774799	-0.394878129920397	-0.42373739130656	4.53753193885917	9.88390762973969	0.000343789108281144	0.000866665123333722
AT1G56440	1843	0.283391491963309	0.119758673599873	0.488449307141394	3.43955850970159	9.8824156103735	0.000344087843333338	0.000867283309005196
AT3G08550	2475	0.153896687545794	0.338739273681074	0.199056757633868	4.73497903030156	9.87692072908324	0.000345190502790261	0.000869927301931543
AT1G08610	2143	0.0289379592249472	0.146941372078961	-0.629888451127858	3.8987321845122	9.87563192053366	0.000345957419117037	0.000871630134071115
AT1G27750	3724	-0.278907518029343	0.00975845490169692	-0.109827051464858	4.93728726820706	9.87302925739796	0.000345973755320508	0.000871630134071115
AT1G18500	2496	-0.0374364854060284	0.113033666957747	-0.258461914617253	6.39899618807932	9.86768152541458	0.00034705330472375	0.000874214005231242
AT1G71710	2634	0.183475051085739	0.176078318843383	-0.187264526731897	5.70811240836872	9.86694652957551	0.000347201967973334	0.000874452571086842
AT4G19060	1385	-0.372975433678692	-0.589523558013085	-0.57556775530462	3.73360299436334	9.86478778092848	0.000347639010211569	0.000875417252718909
AT5G63910	1878	0.0403963338955471	0.027046674690702	0.31729380870768	5.61000481236542	9.86449823438918	0.000347697675375928	0.000875428961444409
ATCG00760	114	-0.842550702536755	-0.746726796194812	-1.17369236168409	5.46589793970698	10.31211599158	0.000348105511117089	0.000876319667392771
AT5G15930	1529	0.107091032376697	0.417419494883427	0.34270171569636	3.98121945656528	9.85683240998074	0.000349254817328497	0.000879076382115692
AT2G02960	1711	0.0451045444007736	0.100908051356145	0.429346767837901	4.61648771987904	9.85578704558592	0.000349467753275961	0.000879475757351474
AT3G20630	2854	-0.173126227403715	-0.0135255655765795	0.218576292912107	5.01627456687097	9.85290606585199	0.000350055334762966	0.000880817700745752
AT2G32600	1301	-0.148477479950976	-0.242781781126189	0.182450581356656	5.3608602339146	9.85255878208876	0.000350126237295201	0.000880859349246091
AT1G61255	692	1.8521903390808	2.0979517846357	0.705319338351752	1.31016566009607	9.99924409100314	0.000350256735838307	0.000881050895193458
AT2G31600	1565	-0.518065206506167	-0.473742004988019	-0.526295921674412	2.23042418026923	9.85003766952652	0.000350641429071157	0.00088188169474802
AT2G18570	1993	-0.060469021292907	-0.193449814821656	-0.647396220057288	3.34523473776194	9.84821735886395	0.000351013929428887	0.000882681575524277
AT2G46320	1911	-0.0754502924875608	-0.395265124765323	-0.165450399840833	3.40041282596659	9.84642915781599	0.000351380282679438	0.000883357834350992
AT5G50840	1552	0.0924897424436253	-0.322223304496611	0.0558619809844876	3.92072086647087	9.84637265636144	0.000351391865123764	0.000883357834350992
AT4G31820	3580	-0.461004137748871	-0.0168778971961225	-0.485930551189601	5.98322676301729	9.88174633789387	0.000352627697053702	0.000886327091524402
AT4G21730	545	-1.69558434994879	-0.873157103733262	0.18189019623159	1.10258838904283	9.86185031087274	0.000352845421478456	0.000886736819026412
AT1G08910	2909	-0.231315730640639	-0.1007832479932	-0.380879618716268	4.66813877426439	9.8379065354935	0.000353132119668737	0.000887319730770732
AT3G61710	2204	0.0590158910347045	0.150451486323728	0.371375244259577	4.65140177582979	9.83526226342787	0.000353677603593729	0.000888470965488025
AT3G21295	3006	-0.150507813750775	-0.00930912842320761	0.309661242065393	4.43680623944097	9.83515415886248	0.000353699924065449	0.000888470965488025
AT2G36400	1907	-0.660073915832719	-0.682434224819132	-0.401500535348592	3.311790763344	9.83269623421528	0.000354207832676461	0.0008896089174318
AT5G48560	2243	0.853343473030145	0.400752888081246	1.15901670516764	2.28704464298145	9.83167583501467	0.000354418924736561	0.000890001164116121
AT2G39170	1126	-0.143375487631718	-0.440537081557653	-0.114127440140357	3.95073297518733	9.82826591434218	0.000355125345946975	0.000891636945276937
AT1G22920	1646	0.220267041589301	0.00172518746369424	0.144726476496272	4.9149971595606	9.8264613620285	0.000355499814932731	0.00089243889414727
AT1G51090	1037	-0.799923159723973	-1.08195405078375	-2.03139240171442	4.19819559491565	10.3893819028422	0.000355637340213234	0.000892645868489374
AT4G31480	4400	0.175874520799512	0.271106976924343	0.315647973475871	7.11727478647678	9.82221604136253	0.000356382489463764	0.000894377672149152
AT2G25840	1922	0.115321718675726	-0.0466460002194576	-0.459184132700542	4.07378096656078	9.82123959430996	0.000356585850104003	0.000894749477107226
AT3G04550	1515	-0.525315183705762	-0.584343455092459	-0.244563956551179	4.90699466565309	9.83369310739301	0.000356887661836852	0.000895339040357696
AT2G28070	2609	-0.226090882677258	-0.265487680291957	-0.499850180538117	4.24906092845498	9.81958231217985	0.000356931297572103	0.000895339040357696
AT5G26980	2048	-0.311526493071134	-0.406279934044047	-0.486258927743972	3.58938332101657	9.81845721280454	0.000357166025385043	0.0008957891942766
AT3G58670	1547	-0.475032587813796	-0.250372092222911	-0.274994487300399	4.63244471942502	9.8167270854332	0.000357527310498981	0.00089655657144623
AT5G54310	1932	-0.0691314350703941	0.00208072131885309	0.180908984381305	6.52985098670178	9.81642391101375	0.000357590660728124	0.000896576707676471
AT5G58550	3346	-0.113437660197847	-0.151729488458283	-0.513025411259464	4.10966533314848	9.81149512643041	0.000358622294767061	0.000899024212109785
AT1G01770	2377	-0.504169531092037	-0.120168670373261	-0.0684023149909832	3.61793102809353	9.8091596064264	0.000359112280015123	0.000900113319239886
AT4G14145	840	-0.419457115769476	-0.412719417355694	-0.553204658590068	3.4042512183608	9.80774253606152	0.000359409935960989	0.000900720091560191
AT2G04865	2965	-0.361924094296638	-0.282073126227207	-0.23398466149888	4.55734628853312	9.80740171380946	0.000359481566207732	0.000900760319036598
AT1G71080	1451	-0.321663324587666	-0.180583873258021	0.0010895707831151	6.17464953137131	9.80356216149677	0.000360289606056024	0.000902645485445969
AT2G21470	2646	-0.0568164532921946	-0.107805135134473	0.203149374166175	5.10829025400303	9.8020056364602	0.000360617747871218	0.000903327950502137
AT1G45976	1196	-0.57775478737375	-0.43478516011592	-0.174930900372485	5.10577301623773	9.79963980404481	0.000361272630674846	0.000904828546646148
AT5G23100	1592	0.365881829689644	0.492216548430464	-0.264914988438908	2.78945888977797	9.79655896228468	0.000361768588047785	0.000905930702486163
AT5G58650	439	0.522328137474822	0.689419638688671	0.800196584828034	4.08350614320541	9.83707907019213	0.000362035554352175	0.000906459173394978
AT4G32390	1539	0.235781228340062	0.0409507575294747	-0.0512415874354812	5.61423153638356	9.79481460923695	0.00036213800953761	0.0009065756442039
AT5G43130	3032	-0.0744136212645633	0.0684519249307048	0.20040418842089	6.05167729261962	9.79130020046401	0.00036288355603971	0.000908301744051828
AT3G14205	3866	-0.195785215807254	-0.239998075489316	-0.124014516732227	6.72630461911511	9.79094957431818	0.000362958030378407	0.00090834786879908
AT4G24590	1555	-0.154020847460859	0.00290793020153668	0.218399366593896	3.869054801299	9.78473063544218	0.000364281752881201	0.00091151989639426
AT1G09920	981	0.192260537557299	0.120569967329614	0.441753988708628	4.37943264299255	9.78444913283486	0.000364341797110336	0.00091152940811473
AT5G01450	1917	-0.307736974413186	-0.25717779759972	0.179939592222843	3.56802763102919	9.78247197373592	0.00036476382991705	0.000912444419118016
AT3G56830	1538	-0.617154315353367	-0.603559346058813	-0.828250204695071	1.77234706416772	9.78091171047297	0.000365097253996381	0.000913137530172739
AT2G19880	2435	0.413963602352601	0.420388464352113	-0.158711635658422	4.58005006832889	9.79964505353632	0.00036544052511134	0.000913855051763539
AT2G31840	1387	0.097304010942419	0.344683657767439	-0.209704017829026	4.09536790827974	9.77357235509584	0.000366670156176701	0.000916788525324868
AT1G14345	1010	0.358690210002959	0.134015826739172	-0.197179866394837	6.43894461511102	9.77108755059342	0.000367204363169291	0.000917976783475209
AT1G52000	2717	-1.1750357430771	-1.06953212921627	-1.58995454324347	5.25828338380376	10.3303079551477	0.000367258682301059	0.000917976783475209
AT4G32710	2794	-0.101114142928715	0.0121888957488847	-0.584641772936311	2.90375240295773	9.76966042004977	0.000367511568122695	0.000918329869644404
AT1G26740	801	0.131138872917927	0.329218173015019	0.487196915624242	2.82181068176935	9.7694866072786	0.000367549002459115	0.000918329869644404
ATCG00770	405	-0.860420234019846	-0.789537634771035	-1.16126198631552	6.76365577253619	10.2212144570674	0.000367569930547495	0.000918329869644404
AT1G53580	1369	-0.305096840687441	0.293114062471765	0.371243379719581	5.53000692980623	9.8762084706879	0.000367639419124933	0.000918361909025553
AT4G17560	1228	-0.316627942428446	-0.255966740036118	-0.516914825087108	5.44547639053463	9.75233625147271	0.000371263398186661	0.000927271674281277
AT1G75290	1125	-0.526563228239015	-0.79510167863032	-0.640854468340929	1.44555629924782	9.75062652975639	0.00037163594302722	0.000927967346120963
AT1G68720	4290	0.111027242844576	0.259522598203042	0.200921035323119	6.15754821318537	9.75053248347239	0.000371656447440684	0.000927967346120963
AT4G06598	1087	-0.283922679528645	-0.231075267403026	-0.666236020815359	2.49784699901293	9.75008429726165	0.000371754180195899	0.000928068391625838
AT1G45050	1331	0.000567226461998272	-0.400999620467232	-0.22573543484512	4.18015964411471	9.74650359001074	0.000372536014739903	0.000929876973800957
AT1G76680	2116	0.824442197726697	0.979666541550671	0.490360178965598	4.68757922229091	10.0180323461451	0.000372618553103086	0.000929939773659027
AT3G06760	1293	-0.0810067804146153	0.426027568212353	0.12118255733602	4.29015574591542	9.74557267757174	0.00037273957207065	0.000930098574988302
AT1G31340	1053	0.281388506551328	0.160137324353648	-0.0342337039251587	5.33306112350458	9.74492259816845	0.000372881793747935	0.000930310226489037
AT1G50630	2016	0.0396156324797791	0.229576199606798	-0.342483276222222	3.02647245524951	9.74414191404995	0.000373052667430406	0.000930593286292841
AT3G53750	2205	-0.280940842246815	-0.443321597191222	-1.12550903756208	2.39472145478421	9.74344330249652	0.000373205650315794	0.000930775767171597
AT1G50460	2576	0.227353010588438	0.222085115765672	-0.224737694434191	4.4976398866827	9.74328337741791	0.00037324068062246	0.000930775767171597
AT5G22920	1506	-0.335025059831562	0.913533397026122	0.724780777625024	4.09339724773232	10.132581955616	0.000373821936166702	0.000932081864531345
AT1G67840	2226	0.0717671753788501	0.104998801947495	-0.205293910205503	5.56780409267432	9.73663991548057	0.000374699076673189	0.000934125201606273
AT1G47340	1841	0.0793508660012534	0.0866943588255796	-0.588848696313841	2.56884244924292	9.73417526072147	0.000375241718598825	0.00093533413308692
AT4G33530	3227	-0.0279800249351024	-0.0258055051485517	-0.291072751434945	6.07198673563432	9.73367382932494	0.000375352224255074	0.000935465707904349
AT4G32720	1738	-0.0222733709747637	-0.253166457248305	-0.354053521472092	5.46909089029002	9.72985872906733	0.000376194170191548	0.000937419882579092
AT4G35540	1764	-0.117883367333216	-0.122971743994786	-0.516295169930892	2.69647151081434	9.72923052559644	0.000376333005990665	0.000937621679952454
AT5G03070	2056	-0.0405725869213114	-0.13161081833685	-0.443317091172807	3.68321834665768	9.72808647959282	0.000376585990039927	0.000938107768302659
AT5G03285	204	0.306759292848957	0.0583818246558441	0.868346916108843	2.92138326040755	9.7271055899091	0.000376803044042108	0.000938504216196473
AT5G23630	4225	0.167877471470982	0.0683844192084323	0.177541392423619	6.37838452880798	9.72677218640297	0.000376876851815024	0.000938543813362952
ATCG01040	987	-0.0573803896170509	-0.0292617723987934	-0.600009026924415	4.51401678433304	9.72576415191278	0.000377100103870495	0.000938946809759556
AT2G38760	1287	-1.48385753886681	-1.10316237247027	-2.12863471676622	3.14508937081581	10.2029733840732	0.000377154546278442	0.000938946809759556
AT5G12430	4595	0.130966575067105	0.192344575165357	-0.037581065460769	5.75896442076681	9.72250808003309	0.000377822228569974	0.000940464576629331
AT1G78230	2468	0.239398806577069	0.00574196437819368	-0.497612783043141	5.48190914057674	9.82319002844284	0.000378047708730319	0.000940881329145006
AT3G61600	2339	-0.56316071803162	-0.308163458042054	-0.0446992907613568	6.88611759161463	9.74253307318491	0.000378177402940535	0.000941005553230917
