Gene	Length	logFC.treatmentWT	logFC.treatmentRT	logFC.treatmentDT	logCPM	F	PValue	FDR
AT1G04570	2163	-0.0936227351090069	-1.21434319151945	-1.23977396731031	1.89189209603915	19.1355688210402	4.62876110122411e-06	2.25347945832199e-05
AT3G57830	3055	-0.684959147236699	-0.805424962603632	-1.62690188064122	1.88147594934625	19.1253545578278	4.64666646656072e-06	2.26015976661313e-05
AT2G29460	1177	1.46417740235874	1.50454028028193	2.5123736469871	1.47745196672523	19.1319411305023	4.6539577327267e-06	2.26302709193824e-05
AT5G03760	2433	-0.493245686885898	-0.472355915962202	-1.81500782215398	6.02131386641935	20.5633995968605	4.67486648436263e-06	2.27251233089577e-05
AT3G14050	2850	0.345300940462584	1.13928910059007	0.750021294613983	5.7140013043718	19.7669692584523	4.6781893086234e-06	2.27344570089534e-05
AT3G48310	1862	0.725288796907552	0.500450468168113	1.10786380998094	4.97679196248586	19.4824289329929	4.71416717583225e-06	2.28648575621559e-05
AT4G21060	2898	-0.419858313928734	-0.513897850565486	-1.22085514160511	3.01507343903123	19.0524515500483	4.77669995688236e-06	2.31299600242583e-05
AT5G01200	1297	-1.20157017217416	-0.688882049130566	-0.996942518022775	1.69021441085382	19.0513231289279	4.77874389134871e-06	2.31329457129894e-05
AT4G37370	1790	1.19977042461737	1.66053030060647	1.91630872117345	2.38688499415224	19.1735805616078	4.78588671434267e-06	2.31536913371199e-05
AT3G28007	1270	-1.82396417200203	-0.82892228702578	-1.90826290132438	1.38353896201662	19.0346347533704	4.80908459619473e-06	2.32589776336998e-05
AT1G52040	1751	-2.1135956802138	-1.96373119783081	-3.32705698747139	2.1550214629099	20.2061454249423	4.82379620546758e-06	2.32884316657769e-05
AT5G52740	683	1.08157340958916	1.64424169924426	2.80934999076979	-0.00480509486095311	19.0235157068572	4.82941753405199e-06	2.33086271513939e-05
AT2G46680	1474	-0.155905368597637	0.295324584739645	1.42217152496023	5.72170334557295	20.4806101696378	4.86254919010576e-06	2.34545639059655e-05
AT1G74300	1387	0.641403120965032	0.320037924824353	1.15403157878743	3.15000264672317	18.9858010838077	4.89909273315254e-06	2.36167745170146e-05
AT5G56520	1295	-0.999336409819949	-1.01084220319303	-0.765849793373973	2.58682657825019	18.9147124900916	5.0334524696942e-06	2.41038446268759e-05
AT2G34925	740	-0.22311420000527	-1.03219964289562	-1.69402020289731	0.817054255891964	18.8525631527362	5.15424458684417e-06	2.46125050144324e-05
AT1G26800	1371	0.926980266990683	1.09245883525948	1.68936426562446	4.3335178807955	19.8142271473258	5.17613527715405e-06	2.467938262197e-05
AT5G22380	937	2.20777014949141	3.96908917838554	5.05199182652418	1.63759806084008	20.1129139723087	5.21255372930189e-06	2.47818843850637e-05
AT4G34260	3194	0.747777817067352	1.44379523484078	0.873246693301955	5.57785628447485	19.8111387220365	5.28293479561534e-06	2.50978911463732e-05
AT1G64170	2879	1.23735141371203	1.91740169141256	3.27716962299174	3.38220886290631	20.4313716019992	5.29006511729192e-06	2.51130888564587e-05
AT2G40435	1497	-1.27129881429969	-0.952471061668526	-2.19064013550198	2.1931293006786	18.9905301738488	5.32238955504469e-06	2.52517469316772e-05
AT2G32530	2617	0.357519278276263	1.0262078437181	1.50844111032567	2.91674522791421	18.9077940333432	5.37719368502162e-06	2.54670304071144e-05
AT5G67450	1415	2.08980029746097	3.0196976728403	3.65953841257725	2.4158354341144	19.9672800002454	5.41792617707568e-06	2.56374684822965e-05
AT5G49120	759	-1.53060671366414	-1.45728949720572	-2.13499277480619	0.087225520181728	18.7089430364903	5.44577339982042e-06	2.57568662648822e-05
AT2G36800	1958	1.149075315636	2.03262144255656	2.9589552329134	1.34803489997642	19.0143762551398	5.44633681062203e-06	2.57568662648822e-05
AT5G41100	2304	-0.0183847280219833	1.40630464780194	0.910430081266471	4.13145996678278	19.6173662634392	5.54904999379922e-06	2.61891244174444e-05
AT1G27420	1278	-0.737055632169434	-0.633126830111054	-1.01356413110643	1.84346059989815	18.6450510346367	5.58125952314623e-06	2.63258070697413e-05
AT5G07030	1895	-2.36127537822596	-2.09893078896355	-3.43253775750115	1.39233783903143	19.353715809985	5.5912335521918e-06	2.63575108145353e-05
AT1G70140	2681	0.291821201914469	0.518416052663366	1.54645081152076	2.8192507882787	18.8211845925698	5.62309222136873e-06	2.64768900731328e-05
AT3G21950	1672	-1.34866594810417	-1.88025361770954	-1.97386304190774	1.17580554090067	18.5957543419767	5.6883320585904e-06	2.67374703229625e-05
AT2G33570	2290	0.0653827298639107	0.332174567163287	-1.22959906571893	4.07439021336149	19.2434358068647	5.7080477157146e-06	2.68145882111845e-05
AT2G30140	1759	0.776410038929571	1.43816032615937	2.1313423949651	5.08031415303449	20.1686361050447	5.75299395778953e-06	2.69866202818799e-05
AT4G27730	2621	0.155571006857176	0.585065692019845	1.02406324760794	3.79309675394558	18.5517983217496	5.80629070036266e-06	2.72051325182936e-05
AT1G18400	1541	0.0696893534874787	0.291513185872524	-1.44672244179054	1.97778734350874	18.4798720649717	5.94904392227958e-06	2.77936450989868e-05
AT5G16170	1445	0.950310855894065	0.795924336602383	1.92516200796479	1.08503612906629	18.4223187149709	6.08339375332113e-06	2.83396270652704e-05
AT4G24670	2311	-0.192983500347395	-0.329980391707381	-1.75833315317217	1.34760491336851	18.3986475006399	6.1396170943454e-06	2.85523025102026e-05
AT5G38130	1554	-2.88560060018142	-2.64317578937353	-5.19728409995878	1.38814533626143	19.6150952462267	6.1553313438232e-06	2.86171701346365e-05
AT3G08720	2385	-0.101520297406795	0.946436287485511	1.41037842552173	4.60612094513867	19.5789408276876	6.2453259843709e-06	2.90022917560743e-05
AT3G54390	1607	-0.706870980852168	-0.546969515184056	-1.23513527870032	1.44971417469034	18.3344684501443	6.29495245373992e-06	2.92076422610257e-05
AT4G32290	1780	-0.478962745649809	-0.875574717889812	-1.01858815381867	4.08212484883956	18.4124267735939	6.34600141160837e-06	2.94192348049018e-05
AT2G16660	3118	0.162084602687498	0.796733540673074	1.59803213404422	6.77734305651284	19.6698978537489	6.41573779785865e-06	2.97170227178894e-05
AT4G18010	2675	0.2060413631533	1.04173046838744	1.70643343224371	5.73337392322599	19.7670712117464	6.43336058163761e-06	2.97646231648874e-05
AT2G01530	940	-0.914860970848068	-0.70158721918084	2.6310146917796	0.21953168822289	18.6560113531116	6.45230386788284e-06	2.98352321788237e-05
AT1G69900	1647	0.449871285954007	0.603928314648722	1.1783595756557	2.39962176790262	18.2673483804385	6.46204800895296e-06	2.98533598337285e-05
AT1G60590	2163	-3.14156145822395	-2.73063941052929	-2.11116135064577	2.03609513797981	19.4116791956811	6.50895097890797e-06	3.00126404492806e-05
AT5G52750	943	1.72751711290804	2.21615240873389	3.58163876937907	5.22919916169539	20.1151194023582	6.59321084630713e-06	3.03654925223358e-05
AT3G17120	2402	-1.29395112816351	-1.29778895814729	-2.18920610291098	3.99688226751533	19.5036899651614	6.71192705535404e-06	3.08333905289464e-05
AT1G80610	1594	0.356604237434063	0.885774026496706	1.09129843281837	3.90759416826963	18.2595837052424	6.79616838931927e-06	3.11761961748365e-05
AT1G75230	3205	-0.28064189520956	1.37025165174541	0.568974373638828	4.05615708470476	19.1507747522894	6.82415723014558e-06	3.12780306077402e-05
AT1G56220	1873	0.386030251252463	0.949022231903961	1.10102948270987	8.22022719180236	18.6970854110995	6.85645686608198e-06	3.14083087700935e-05
AT2G21560	1373	-0.243125083730822	-1.41066714718917	-1.48015237206269	4.67963304194283	19.3723558063581	6.88690850594026e-06	3.14855080834341e-05
AT5G03150	2290	-0.634285687642353	-0.818558532878739	-1.00882423377555	2.04732447514291	18.1003622733709	6.89933910839855e-06	3.15334430146123e-05
AT4G20870	1391	-0.530721974794784	-0.227271883344236	-1.28611916060711	3.86869098415226	18.3417470214693	6.91813295431827e-06	3.16055988543957e-05
AT2G32960	1355	-0.454009055468708	-1.32655724647445	-0.955765898815879	1.41906651531398	18.0854972582916	6.93981802946163e-06	3.168271290239e-05
AT3G14360	1855	-1.4949740558254	-0.619149101417388	-1.69871046442571	1.22489354706225	18.0811346529	6.9517474058656e-06	3.17282371745603e-05
AT3G52720	2940	0.161198895298729	-0.581160204021718	-1.36813415385421	3.03934631952345	18.2326230771013	7.03662686615597e-06	3.20794969394627e-05
AT1G47480	1222	1.31193700977993	1.13437719567937	2.28143237773268	1.90798067984664	18.1511787423886	7.1084903718292e-06	3.23343540432882e-05
AT2G37970	836	0.254124653161085	0.569670915110821	1.15313904048259	5.45449914540806	18.6879438060695	7.13123488394313e-06	3.24287103715113e-05
AT5G50800	1269	-0.476774700093954	-1.20401718628286	-2.59652645806404	3.33302956650777	19.2029258878804	7.15969813740662e-06	3.25216445383826e-05
AT4G12480	930	2.41273447272435	2.64568470758859	5.18619983770433	6.40303631578195	19.8580719815344	7.18449102912111e-06	3.26159793022313e-05
AT4G39670	1224	1.03087096353738	1.42664867863249	3.45187107681748	1.98420707462003	19.1286553368266	7.19692073893947e-06	3.26632580274411e-05
AT2G29350	1368	1.81610329036217	1.54617847173092	3.81907379094653	3.00574463531108	19.6173458543331	7.20774418006085e-06	3.27032222637867e-05
AT2G46400	1354	1.70949687496806	2.43994924151666	3.86371128183844	4.78617904214759	19.8423423566532	7.22254637637666e-06	3.27428836704717e-05
AT2G23000	2099	-1.45532346711703	-1.391375680366	-2.39978586868403	1.77849775835641	18.1991916217385	7.24691842093253e-06	3.28441853601939e-05
AT2G45210	1177	0.635686631321358	1.20184760162437	2.55440516429426	2.00854394208197	18.5300782701496	7.35899388529104e-06	3.33063468081906e-05
AT3G61850	2465	-1.1110271926613	-0.928945132725923	-0.86255452688578	3.1128182442743	17.924071843487	7.39663645983457e-06	3.34385738087975e-05
AT4G25707	1229	-0.980494859808719	-1.22066465855309	-1.5690026747878	0.816192567986344	17.893646463853	7.48639135022486e-06	3.37877874166233e-05
AT1G06250	1481	-1.22183175352271	-1.13173883044049	-1.01577425836356	1.62914935543889	17.8922765067142	7.49046083425377e-06	3.3793357295546e-05
AT1G56210	1486	-0.492312029074058	-0.618085812050226	-1.10013795504486	2.72242536998561	17.8851862721358	7.5115614620993e-06	3.38636652618201e-05
AT1G69523	1314	-0.15973707024792	-0.541634830674687	-1.99572133128212	1.52854047212078	17.8711622005182	7.55349023624969e-06	3.40148419724642e-05
AT5G67150	1628	-0.840735391468637	-0.982612791140769	-1.703345621421	2.86516559151376	18.1000248710843	7.57218051530262e-06	3.40895360031971e-05
AT1G13250	1738	0.0412541846106444	0.0621735527335615	-1.03595117265289	4.29735363335432	18.1522690256282	7.66786438362861e-06	3.44990650546236e-05
AT4G18340	1687	0.125437566190585	1.65563439448795	1.3619822802771	2.85271288737027	18.3860221446209	7.7056237477206e-06	3.46133714188769e-05
AT1G17650	1527	-0.727164700947878	-0.844276731034107	-1.6290173886805	2.39018799990526	17.7987165368993	7.77422977487538e-06	3.48828742971776e-05
AT2G41830	3898	1.03088914117581	0.775786259040223	0.211164672658131	3.56191263665061	17.7647892177997	7.88648911254744e-06	3.53376635463247e-05
AT1G19960	921	1.61739433306584	1.5313393088447	1.39429948496194	5.51608732649105	19.0114680477881	7.91572535055807e-06	3.54359920037532e-05
AT3G61060	1472	0.520632342768238	0.861932280763532	1.49167634218609	4.25558207207145	18.4760322306821	8.01073817285002e-06	3.57954324696389e-05
AT1G50180	2845	0.522342721236172	0.757466206722444	1.56204637074183	2.55506239545485	17.71182293687	8.07882627064102e-06	3.6078102077782e-05
AT3G07420	2587	-1.30111957654755	-1.05328962579717	-1.12695225768313	2.03696055458759	17.6989840063096	8.08981294927576e-06	3.61089502806148e-05
AT5G06570	1812	1.51214057671196	1.24659136774087	1.70810088289615	1.05183460709806	17.6963247637113	8.09841835977017e-06	3.61374081378841e-05
AT1G68780	2149	-0.346480279484309	-0.368636968956617	-1.73017512744978	3.70658330109528	18.3139833185877	8.18458786936333e-06	3.64416526370252e-05
AT1G28110	1965	-0.151692766485183	0.0563529193756584	1.12145802870756	1.89510693458217	17.648701368666	8.25424800561096e-06	3.67013984710389e-05
AT5G43860	1177	-0.0349919492621202	-1.22681659786011	0.811369660833612	0.993498454771364	17.5891312706473	8.45383298360903e-06	3.75270531814165e-05
AT5G55400	2877	-0.275510671305544	-0.440014791178189	-1.03288086528124	3.9088965982034	17.5586107509845	8.55814291135533e-06	3.79692915861856e-05
AT1G05540	1472	0.00177056112258014	-0.523714449473584	-2.03208532139413	1.29892070524032	17.5483852421646	8.59340680205978e-06	3.80944595298093e-05
AT5G09876	511	2.05091007060871	2.21500526309579	3.71958268432232	-0.70397943313616	17.5397418742191	8.62333924410025e-06	3.82062490784945e-05
AT2G44500	2450	0.533154926249692	1.0069150098959	1.1220895654712	5.36762613887757	18.1499629554894	8.63766032089771e-06	3.82592404538916e-05
AT4G09160	2467	-0.175012797714319	-0.454340126532321	-1.3142359885266	4.22916816368474	17.9947821834356	8.65390144926012e-06	3.83108669855961e-05
AT4G15610	1819	0.973430092144687	1.02355382476859	2.73322921874203	4.72025156929829	19.221344897733	8.66306398856234e-06	3.83108669855961e-05
AT3G02040	1525	-1.05317341251869	-2.23860518246211	-1.50285547712075	3.84921384820216	18.782845359364	8.66803147307142e-06	3.83204544691949e-05
AT3G55710	1888	-1.62485150854764	-1.44238214917054	-1.35307536533957	2.20197459291201	17.5946465257529	8.82983005785877e-06	3.89507500674244e-05
AT2G40900	1782	-0.203561468606689	-1.23089777599136	-1.52001666675969	2.28766733413408	17.4851364542949	8.86355510677998e-06	3.90676196942026e-05
AT5G46780	1231	0.498950628306706	0.834669656448345	1.3443094554194	4.28867079896051	18.0169828182818	8.9384545252163e-06	3.93549395518013e-05
AT4G02075	1476	0.58514743361548	1.06638842845692	1.64266178195158	3.05655527185615	17.7878386545181	8.95339011407602e-06	3.94099928242341e-05
AT5G21430	1011	-0.205698282129184	-0.795187350170118	-1.25481805282452	3.18575708114763	17.499733481959	8.97579986006671e-06	3.9497906145018e-05
AT1G80110	1405	0.195714466904109	0.414256222119578	1.06935407454075	2.3990254149382	17.4379209263331	8.98472393466504e-06	3.95087800780804e-05
AT1G79450	1676	0.752826261544086	0.92434777089968	2.25430739136208	1.28183014322338	17.4332702709428	9.00885982513424e-06	3.96003773219286e-05
AT2G45050	1338	-2.1501010123926	-1.22694832806577	-1.56427527889915	0.945287143277142	17.3825246132022	9.18831570550419e-06	4.02799655502046e-05
AT5G24660	823	0.0697080843428769	-0.583481253659552	-1.41269016735917	3.29067143470091	17.6883411637202	9.30455649079015e-06	4.07234531585838e-05
AT4G28050	1212	0.099328574418168	-0.0692026441456979	-1.12217011224432	2.89213806843777	17.331197591712	9.38149148519189e-06	4.10158706502576e-05
AT5G54530	808	-0.516606201703035	-0.566498555391731	-1.35799209695042	1.60473636610606	17.3294501842557	9.38814629228136e-06	4.10338961593862e-05
AT4G24790	3821	-0.469117853064671	-0.325008548334254	-1.23694735533509	2.44561273389275	17.2739823995094	9.60211334952199e-06	4.18449720504713e-05
AT3G01960	1402	-1.65012296513933	-0.445981473912648	-1.54622305497894	1.27964787892418	17.2579737179172	9.6648608389177e-06	4.20505770782118e-05
AT2G25450	1604	0.63518364126962	0.847410317208044	1.80634878850779	6.60682987626847	18.5883625026981	9.707540241146e-06	4.22022813004971e-05
AT5G07180	3640	-0.341424073741618	-0.0608737834542316	-1.41021545657907	2.06269788674908	17.2373646957557	9.74630522543711e-06	4.23480881470937e-05
AT2G20340	1909	-0.953153542545447	-0.722505511696783	-1.35758000408537	3.798515439332	17.5954733692221	9.89489097851389e-06	4.29361440666063e-05
AT4G36830	1792	-0.794597070158044	-1.22832285073001	-1.55590620882465	1.31763814812543	17.1865469687791	9.95037747738234e-06	4.3165355400411e-05
AT5G07460	1214	-1.45085888327753	-1.257349158283	-2.043478505489	3.51650480132746	18.1985320461399	1.0092694406907e-05	4.36984144190725e-05
AT5G65660	1436	0.324460471694491	1.2821101961508	1.54967050636727	4.00352391345658	18.0642539401424	1.01406233247162e-05	4.38615111352218e-05
AT5G41750	4923	2.18309663155252	3.2722458632467	3.9013489937119	5.90927496723244	18.834869040795	1.01997377629507e-05	4.40723883106193e-05
AT1G63720	1683	0.293214148061339	1.05220914075584	1.63472634730719	2.65396620204644	17.3497931939262	1.02466617848575e-05	4.42257383614343e-05
AT2G01760	1618	-0.0969742913163254	-0.0439464912464892	-1.20893378446479	1.80904590631822	17.0854087634353	1.03706662644988e-05	4.46895475003275e-05
AT1G75900	1764	0.760533299995223	1.05744052626611	0.356690771129232	5.96182149841558	17.6183270929985	1.04251892425042e-05	4.49125576962427e-05
AT3G11280	1663	0.590769122811918	0.636455603311793	1.0562203651571	6.47747857873489	17.4517379692123	1.05936455047661e-05	4.55656084649002e-05
AT3G54020	1634	-0.0405199329860505	1.92639587675494	0.845706686991714	3.30579469376351	18.0400814990423	1.07700307127215e-05	4.62261355299463e-05
AT5G52570	1269	-0.227537428549673	-0.796033070975674	-1.63157958264875	5.50469855677485	18.1628222825643	1.08506299554582e-05	4.65104892060594e-05
AT1G65970	737	-2.91921063579496	-2.38863703106887	-0.178212189167105	2.7663847073518	18.2020764038588	1.09370491149258e-05	4.68437513228335e-05
AT3G21070	2423	0.114906936896874	1.07074840544629	0.205483604850266	4.84653246711523	17.5025738426234	1.10768565964071e-05	4.73799458585301e-05
AT2G32190	984	1.88410851849062	2.07979582044816	2.89317647315203	1.78704051418734	17.3157028089421	1.10977870668042e-05	4.74444302273005e-05
AT4G25390	2530	0.294685174852538	0.658014649699421	1.31220571356136	3.9038700978774	17.3251503127236	1.11925913909264e-05	4.77992960929499e-05
AT5G19090	2657	-0.692493989557586	-0.869364737809072	-1.46624736589338	4.55406445044671	17.6888959623025	1.12757401460188e-05	4.80728762170529e-05
AT5G36925	879	1.95308983281815	3.13466175575139	3.59830432233579	1.14181703547115	17.3293234886875	1.12774156461551e-05	4.80728762170529e-05
AT2G39400	1507	0.293562961629775	0.773749089453349	1.57825257647105	3.92732262966769	17.6741587962452	1.13518876057245e-05	4.83267776269968e-05
AT1G08280	2095	-0.085573657860635	-0.34473934707445	-1.1758909640693	2.40367074710319	16.8571229645862	1.13930134900433e-05	4.84763900323264e-05
AT3G61950	2010	-1.52654806619163	-1.76857759308042	-2.67135267200573	2.11105906227826	17.5051281898923	1.1410123513906e-05	4.85237134058971e-05
AT5G65640	1544	-1.18923971989028	-1.00322706676564	-2.13949045964564	1.72822507305973	16.8376147080104	1.15462299456722e-05	4.90510481597663e-05
AT1G78780	1139	0.580025853819803	0.533898738965158	2.01907307273169	0.707392868391143	16.819136075517	1.15736603635584e-05	4.91546943166117e-05
AT4G04415	438	1.89526635709072	1.49804549986253	2.32121117039411	2.27500186242541	17.1677093886502	1.17039163725908e-05	4.96558567148112e-05
AT1G03940	1918	0.0374337304827585	0.673864110031285	1.12878820286396	2.72963291854021	16.7866301997548	1.17307470817587e-05	4.97306350913062e-05
AT1G42990	1231	0.0671884208126502	0.538920428225412	1.06012724446508	6.16896182993366	17.4911935237519	1.17376963172539e-05	4.97470826918761e-05
AT5G11460	1762	-0.218367904497494	-0.966064557079008	-1.27428520273404	1.11945223464399	16.7841564360466	1.17427974438543e-05	4.97556910255024e-05
AT1G07440	1360	-0.31031332515943	-0.227871806825827	-1.01945381286744	4.27831272156477	16.8484832788243	1.1796695664505e-05	4.99318481678332e-05
AT2G21080	1529	-0.35162580287419	-0.387168937271032	-1.05678245005224	2.12429661269359	16.7723919255703	1.18002922869725e-05	4.99340305730973e-05
AT3G51750	726	0.654516647704779	0.32055933636437	1.51222381441108	1.92687622620398	16.7603492337062	1.18594677310568e-05	5.01582446548117e-05
AT1G02640	2773	0.477512522948936	1.38497222164752	0.623244968450369	1.9949938229905	16.7462447610281	1.19291900008401e-05	5.04005167736223e-05
AT1G31770	2680	-0.451633244397246	-1.02938942018997	-0.99435987170453	2.4153629205999	16.7202252235829	1.20589985816088e-05	5.08693883425647e-05
AT3G62390	2009	-0.0185713109997444	0.328808564253825	-1.12243423119497	2.83565004226322	16.710253396182	1.21091583540279e-05	5.10544041216782e-05
AT2G28500	1211	0.861063545769319	1.52425736789863	2.08470433349132	1.81871599559192	16.7633243047323	1.22086792210749e-05	5.13958553546665e-05
AT1G05470	3568	-1.05440813786617	-0.887440586228491	-1.10062502929397	2.20929374489965	16.6824297996854	1.2250333600129e-05	5.15359773877978e-05
AT3G45970	1065	1.28037115617612	1.8644128227424	1.26493801170604	5.36056368251697	17.8554987163569	1.23330049983357e-05	5.18363620352765e-05
AT1G34460	3984	-0.924838551146708	-1.16479202235827	-0.914845806411312	2.37452072998628	16.627859657121	1.25325097650976e-05	5.25794423409105e-05
AT1G61860	1873	-0.469686183474284	-0.645372451834029	-1.54583478645189	1.48612429039072	16.6155325923368	1.25972374497095e-05	5.28233065262269e-05
AT5G13200	1462	-0.138849076403793	1.03110359748055	1.08733053977405	5.73865424393265	17.6869831350184	1.26177161134909e-05	5.28684914817342e-05
AT5G51560	2500	-0.591772485037191	-0.624911697947758	-1.02426446032921	2.68373763691616	16.5940892742824	1.27107118279584e-05	5.32302841500543e-05
AT2G40750	1432	1.78205678252219	2.41024051278034	2.90081291702737	3.81617625053558	17.9265088021278	1.27139155886259e-05	5.32302841500543e-05
AT1G08300	2462	-0.200492291222117	-0.158865533437229	-1.08250771860345	2.92145260940651	16.5767778964612	1.28031416013849e-05	5.3534704833242e-05
AT1G04520	1569	-0.128762983076701	-0.733432441803114	-2.05791048923709	2.02838005330872	16.6544488551248	1.29336025126574e-05	5.39410437268755e-05
AT1G33480	1525	-0.445428476341414	-0.421349753964162	-1.65057706550916	1.24270049699067	16.5509661343352	1.29423338532289e-05	5.39496925821194e-05
AT2G32990	2032	-1.774498859882	-1.73721076089114	-3.46388268748794	3.46626255503773	17.9103372657292	1.32041118587422e-05	5.48715489473423e-05
AT4G33985	768	-0.0625981012745659	0.794191420634154	1.59808515000577	1.39427619896466	16.4807229893158	1.33296327731907e-05	5.53222428566202e-05
AT1G56670	1554	-0.656345564997429	-0.609022254853718	-1.49157706803946	2.70867998163395	16.4785594328477	1.33417627374723e-05	5.5358409801898e-05
AT5G14200	1706	-2.14476341142158	-1.29731000027168	-2.82883518906722	3.46543005266309	17.785244786317	1.3400313093768e-05	5.5530267018844e-05
AT3G04030	1736	-0.498770989065112	-1.3683762484913	-1.15253891022131	3.78428360415298	16.9806433686517	1.34158526973853e-05	5.55662470397453e-05
AT3G55430	1944	0.262740256502075	1.25748382941471	1.10993768512081	6.30747026296368	17.3755690332453	1.40283129188536e-05	5.77064733726298e-05
AT1G70895	1820	-0.346548076326343	-0.533364980519635	-1.43205953580735	1.55805419277414	16.3580053553111	1.40372374892871e-05	5.7711315847357e-05
AT3G49940	1772	0.995263861880497	1.1991888050234	1.16088808680328	4.02583033607128	16.7062037191067	1.40464406071187e-05	5.77207563183502e-05
AT5G41900	1845	1.22080801628883	0.775378616542291	-0.95751720021491	4.82922124045301	17.6499209914241	1.4277368371199e-05	5.85213225068342e-05
AT3G25710	1525	-0.902227525649259	-0.815838098206868	-1.23079427316888	2.26588641765808	16.2844926668523	1.44808599580822e-05	5.92505168746878e-05
AT5G18430	1406	-2.31933531023602	-1.70382316662456	-1.49709146014945	2.18851123378087	16.8191138252174	1.44908202782645e-05	5.92613485364201e-05
AT2G13610	2308	-1.52832821598702	-1.217221495646	-1.65403663452131	4.25765749377865	17.3715917913107	1.45858052341913e-05	5.95896509782048e-05
AT1G29050	1419	-1.1062619767338	-0.849128162481704	-0.876119803082588	1.86130097509811	16.2616277577563	1.46219702979158e-05	5.96772280580007e-05
AT2G28200	1431	-0.278921061584722	-0.865716862177403	-1.03440860256335	3.12989103428151	16.2429342042586	1.47384619501426e-05	6.00975024879018e-05
AT4G17245	661	0.675134005870278	0.947460866567499	1.13755235451602	4.70745837460897	16.6819498139123	1.47842452666347e-05	6.02182113687732e-05
AT5G55480	2833	0.0297416031114057	0.163392777668255	-1.20937626628212	3.64390717617349	16.5422797913108	1.49694525118309e-05	6.08655084945416e-05
AT3G20640	2450	-0.124926807499761	-0.884671471433474	-1.27261925195746	2.25832725502815	16.1740611993769	1.51765517020667e-05	6.15531465053539e-05
AT1G64065	1275	0.151609769852886	0.705391427856371	1.10331858804708	2.61141103696104	16.1644860853056	1.52385840450326e-05	6.17738198143678e-05
AT4G04745	830	2.38608511138406	2.18196019420774	1.3743791661244	2.30262403057639	16.6385795547859	1.54756963771195e-05	6.25188367660974e-05
AT1G29690	2268	0.88687000785387	1.96475316411502	1.7695661509684	5.16988406251037	17.3715168706768	1.57070113104363e-05	6.32984687912061e-05
AT1G58420	951	2.0955448249599	3.22634068989777	4.18918440487506	1.76117537609953	17.0322665011143	1.5708424845945e-05	6.32984687912061e-05
AT2G31730	1134	0.632987738952728	1.63500023371558	1.71939337386569	1.07798719125959	16.0753326767666	1.58297492130144e-05	6.37315387671234e-05
ATCG00790	408	-0.974100139643436	-0.8046120134596	-1.22328394504396	8.97200345006579	16.7017160351006	1.60315340832194e-05	6.42967267722683e-05
AT3G58850	1041	-0.824266080792665	-0.963300454620201	-1.16354771795849	3.28447140539378	16.1206049149984	1.61285023611036e-05	6.46376453428302e-05
AT1G64670	1857	0.185438211976023	-0.115993924133258	-1.01655068088831	4.13526570933248	16.2779041490026	1.64645422753984e-05	6.57081597284862e-05
AT2G37750	723	0.0140298236018383	-0.0592255601172224	2.34002290318914	-0.0335940335596645	15.9623591648735	1.66154122845826e-05	6.62282566899342e-05
AT2G02020	1861	-0.41707636074972	-0.801353826464756	-1.27908130520502	2.38185125584371	15.906402824581	1.70203692081081e-05	6.75935123145818e-05
AT4G01920	2463	0.430100422446263	0.520475308291706	1.23115776725446	1.97710267627584	15.8962785347787	1.70947929731052e-05	6.78392041418013e-05
AT5G39860	856	-0.275054263687547	-0.62074508133918	-1.63684269061004	2.72759248777897	16.0104641661926	1.71135044943235e-05	6.78802171658103e-05
AT5G17860	2139	0.462303429795357	1.26729755410931	1.35153391040451	4.31132579149957	16.6508058135808	1.71394135107408e-05	6.79331070600578e-05
AT5G60290	462	-0.38969567533076	-0.65237386056124	-1.30604248597162	0.922629941924352	15.8857362817742	1.71726700279156e-05	6.80482794969262e-05
AT4G21920	844	0.65360242211568	0.951361182758877	2.52249379797366	0.782454483292962	15.9316927278893	1.72155118982797e-05	6.8147418619574e-05
AT1G07390	4028	0.463687821377514	0.907827383759869	1.44625968227158	2.94394978349366	16.0032747579653	1.73030901121161e-05	6.84312302213437e-05
AT5G62920	1459	-0.263973169669164	-0.260159767339672	-1.83101256255039	3.47820493091618	16.5059152839696	1.73912555569308e-05	6.86960952501044e-05
AT2G22470	837	1.39242535174249	1.30549283515192	2.11789233934339	2.90213010342762	16.3908439403424	1.75822932340933e-05	6.93492884996229e-05
AT2G01830	4575	-0.705353856612898	-0.631093346237745	-1.4347855523622	3.51089791661688	16.1095799661155	1.76644670707398e-05	6.96081016005524e-05
AT1G32900	2292	-0.173731973707427	-0.819625286606264	-1.34670319746254	7.51064569353074	16.7320862953659	1.76650905092288e-05	6.96081016005524e-05
AT3G22460	1194	-0.379115336725201	0.00988768857393304	1.52277609474881	2.12323924808453	16.105737301039	1.76929634556491e-05	6.97009865643425e-05
AT2G43510	761	1.44436118162441	1.68226883157226	2.92001952324178	4.63708202867259	17.2093373443293	1.79620273408816e-05	7.05722611184649e-05
AT4G10400	1849	-0.166446738887267	-0.261301137262773	-1.09653368045588	1.99105718287107	15.7721384508963	1.80370640415443e-05	7.07984250233251e-05
AT3G55690	1615	-0.141399047387198	-0.718164928275795	-1.16393306399271	1.87946371279988	15.7594662870319	1.81364212017865e-05	7.10851217454303e-05
